"Plot Title: HOBO 5A Chamber 5A"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561435, SEN S/N: 10561435)","RH, % (LGR S/N: 10561435, SEN S/N: 10561435)","DewPt, °C (LGR S/N: 10561435, SEN S/N: 10561435)","Host Connected (LGR S/N: 10561435, SEN S/N: 10561435)","End Of File (LGR S/N: 10561435, SEN S/N: 10561435)"
150,07/21/2014 10:59:00 AM,21.799,63.162,14.503,,
151,07/21/2014 11:00:00 AM,21.847,62.353,14.349,,
152,07/21/2014 11:01:00 AM,21.823,63.045,14.497,,
153,07/21/2014 11:02:00 AM,21.799,65.627,15.098,,
154,07/21/2014 11:03:00 AM,21.776,66.788,15.348,,
155,07/21/2014 11:04:00 AM,21.752,63.847,14.625,,
156,07/21/2014 11:05:00 AM,21.776,62.704,14.368,,
157,07/21/2014 11:06:00 AM,21.776,64.032,14.693,,
158,07/21/2014 11:07:00 AM,21.776,66.639,15.314,,
159,07/21/2014 11:08:00 AM,21.728,65.195,14.927,,
160,07/21/2014 11:09:00 AM,21.728,63.029,14.403,,
161,07/21/2014 11:10:00 AM,21.728,62.757,14.336,,
162,07/21/2014 11:11:00 AM,21.752,64.028,14.669,,
163,07/21/2014 11:12:00 AM,21.799,66.643,15.337,,
164,07/21/2014 11:13:00 AM,21.752,64.299,14.735,,
165,07/21/2014 11:14:00 AM,21.799,62.648,14.377,,
166,07/21/2014 11:15:00 AM,21.776,62.976,14.435,,
167,07/21/2014 11:16:00 AM,21.799,65.178,14.991,,
168,07/21/2014 11:17:00 AM,21.776,67.532,15.521,,
169,07/21/2014 11:18:00 AM,21.728,64.445,14.747,,
170,07/21/2014 11:19:00 AM,21.776,62.493,14.316,,
171,07/21/2014 11:20:00 AM,21.799,63.041,14.474,,
172,07/21/2014 11:21:00 AM,21.823,65.002,14.972,,
173,07/21/2014 11:22:00 AM,21.752,66.366,15.227,,
174,07/21/2014 11:23:00 AM,21.799,63.373,14.555,,
175,07/21/2014 11:24:00 AM,21.823,62.561,14.378,,
176,07/21/2014 11:25:00 AM,21.823,63.618,14.638,,
177,07/21/2014 11:26:00 AM,21.823,66.229,15.263,,
178,07/21/2014 11:27:00 AM,21.776,65.293,14.996,,
179,07/21/2014 11:28:00 AM,21.799,63.101,14.488,,
180,07/21/2014 11:29:00 AM,21.847,62.777,14.454,,
181,07/21/2014 11:30:00 AM,21.847,64.465,14.865,,
182,07/21/2014 11:31:00 AM,21.847,66.681,15.392,,
183,07/21/2014 11:32:00 AM,21.823,64.221,14.784,,
184,07/21/2014 11:33:00 AM,21.823,62.773,14.430,,
185,07/21/2014 11:34:00 AM,21.752,63.425,14.523,,
186,07/21/2014 11:35:00 AM,21.752,65.798,15.093,,
187,07/21/2014 11:36:00 AM,21.752,66.903,15.352,,
188,07/21/2014 11:37:00 AM,21.776,63.851,14.649,,
189,07/21/2014 11:38:00 AM,21.847,62.837,14.469,,
190,07/21/2014 11:39:00 AM,21.823,63.679,14.652,,
191,07/21/2014 11:40:00 AM,21.799,66.135,15.218,,
192,07/21/2014 11:41:00 AM,21.752,65.289,14.972,,
193,07/21/2014 11:42:00 AM,21.776,63.158,14.480,,
194,07/21/2014 11:43:00 AM,21.728,63.210,14.447,,
195,07/21/2014 11:44:00 AM,21.752,64.960,14.893,,
196,07/21/2014 11:45:00 AM,21.752,67.082,15.394,,
197,07/21/2014 11:46:00 AM,21.752,64.419,14.764,,
198,07/21/2014 11:47:00 AM,21.799,62.950,14.451,,
199,07/21/2014 11:48:00 AM,21.776,63.640,14.598,,
200,07/21/2014 11:49:00 AM,21.728,66.183,15.161,,
201,07/21/2014 11:50:00 AM,21.728,67.315,15.426,,
202,07/21/2014 11:51:00 AM,21.680,64.287,14.664,,
203,07/21/2014 11:52:00 AM,21.752,62.731,14.352,,
204,07/21/2014 11:53:00 AM,21.752,63.576,14.559,,
205,07/21/2014 11:54:00 AM,21.752,66.127,15.171,,
206,07/21/2014 11:55:00 AM,21.799,65.088,14.970,,
207,07/21/2014 11:56:00 AM,21.823,62.924,14.467,,
208,07/21/2014 11:57:00 AM,21.847,62.898,14.484,,
209,07/21/2014 11:58:00 AM,21.776,64.754,14.867,,
210,07/21/2014 11:59:00 AM,21.799,67.060,15.435,,
211,07/21/2014 12:00:00 PM,21.823,64.732,14.907,,
212,07/21/2014 12:01:00 PM,21.799,62.860,14.429,,
213,07/21/2014 12:02:00 PM,21.823,62.833,14.445,,
214,07/21/2014 12:03:00 PM,21.799,64.698,14.876,,
215,07/21/2014 12:04:00 PM,21.728,67.464,15.460,,
216,07/21/2014 12:05:00 PM,21.680,64.317,14.671,,
217,07/21/2014 12:06:00 PM,21.776,62.281,14.263,,
218,07/21/2014 12:07:00 PM,21.799,62.678,14.384,,
219,07/21/2014 12:08:00 PM,21.823,64.611,14.878,,
220,07/21/2014 12:09:00 PM,21.728,66.272,15.182,,
221,07/21/2014 12:10:00 PM,21.776,63.550,14.576,,
222,07/21/2014 12:11:00 PM,21.799,62.618,14.369,,
223,07/21/2014 12:12:00 PM,21.823,63.528,14.615,,
224,07/21/2014 12:13:00 PM,21.823,66.349,15.291,,
225,07/21/2014 12:14:00 PM,21.847,65.186,15.038,,
226,07/21/2014 12:15:00 PM,21.895,62.754,14.493,,
227,07/21/2014 12:16:00 PM,21.919,62.879,14.547,,
228,07/21/2014 12:17:00 PM,21.871,64.439,14.882,,
229,07/21/2014 12:18:00 PM,21.823,66.915,15.424,,
230,07/21/2014 12:19:00 PM,21.823,64.371,14.820,,
231,07/21/2014 12:20:00 PM,21.823,62.954,14.475,,
232,07/21/2014 12:21:00 PM,21.799,63.162,14.503,,
233,07/21/2014 12:22:00 PM,21.799,65.148,14.984,,
234,07/21/2014 12:23:00 PM,21.776,67.235,15.452,,
235,07/21/2014 12:24:00 PM,21.728,64.355,14.726,,
236,07/21/2014 12:25:00 PM,21.776,62.614,14.346,,
237,07/21/2014 12:26:00 PM,21.799,62.860,14.429,,
238,07/21/2014 12:27:00 PM,21.776,64.573,14.824,,
239,07/21/2014 12:28:00 PM,21.728,66.988,15.350,,
240,07/21/2014 12:29:00 PM,21.752,64.449,14.771,,
241,07/21/2014 12:30:00 PM,21.752,63.033,14.426,,
242,07/21/2014 12:31:00 PM,21.752,63.516,14.545,,
243,07/21/2014 12:32:00 PM,21.728,65.914,15.098,,
244,07/21/2014 12:33:00 PM,21.728,67.286,15.419,,
245,07/21/2014 12:34:00 PM,21.728,64.144,14.675,,
246,07/21/2014 12:35:00 PM,21.752,62.882,14.389,,
247,07/21/2014 12:36:00 PM,21.799,63.463,14.577,,
248,07/21/2014 12:37:00 PM,21.704,66.089,15.116,,
249,07/21/2014 12:38:00 PM,21.680,66.711,15.240,,
250,07/21/2014 12:39:00 PM,21.704,63.749,14.556,,
251,07/21/2014 12:40:00 PM,21.728,62.666,14.314,,
252,07/21/2014 12:41:00 PM,21.680,63.685,14.518,,
253,07/21/2014 12:42:00 PM,21.704,65.999,15.095,,
254,07/21/2014 12:43:00 PM,21.680,65.546,14.965,,
255,07/21/2014 12:44:00 PM,21.704,63.176,14.416,,
256,07/21/2014 12:45:00 PM,21.728,63.120,14.425,,
257,07/21/2014 12:46:00 PM,21.728,64.475,14.755,,
258,07/21/2014 12:47:00 PM,21.752,67.201,15.422,,
259,07/21/2014 12:48:00 PM,21.752,65.469,15.015,,
260,07/21/2014 12:49:00 PM,21.728,63.331,14.477,,
261,07/21/2014 12:50:00 PM,21.752,62.912,14.397,,
262,07/21/2014 12:51:00 PM,21.776,64.483,14.802,,
263,07/21/2014 12:52:00 PM,21.752,66.903,15.352,,
264,07/21/2014 12:53:00 PM,21.704,64.951,14.846,,
265,07/21/2014 12:54:00 PM,21.728,62.999,14.395,,
266,07/21/2014 12:55:00 PM,21.728,63.240,14.455,,
267,07/21/2014 12:56:00 PM,21.776,65.353,15.010,,
268,07/21/2014 12:57:00 PM,21.752,66.306,15.213,,
269,07/21/2014 12:58:00 PM,21.847,63.381,14.602,,
270,07/21/2014 12:59:00 PM,21.847,62.777,14.454,,
271,07/21/2014 01:00:00 PM,21.799,63.885,14.680,,
272,07/21/2014 01:01:00 PM,21.799,66.583,15.323,,
273,07/21/2014 01:02:00 PM,21.799,65.387,15.041,,
274,07/21/2014 01:03:00 PM,21.871,62.932,14.515,,
275,07/21/2014 01:04:00 PM,21.871,62.781,14.477,,
276,07/21/2014 01:05:00 PM,21.847,64.345,14.836,,
277,07/21/2014 01:06:00 PM,21.776,66.818,15.355,,
278,07/21/2014 01:07:00 PM,21.799,64.367,14.796,,
279,07/21/2014 01:08:00 PM,21.776,63.007,14.443,,
280,07/21/2014 01:09:00 PM,21.799,63.192,14.511,,
281,07/21/2014 01:10:00 PM,21.776,65.743,15.103,,
282,07/21/2014 01:11:00 PM,21.752,66.873,15.346,,
283,07/21/2014 01:12:00 PM,21.776,63.821,14.642,,
284,07/21/2014 01:13:00 PM,21.799,62.829,14.422,,
285,07/21/2014 01:14:00 PM,21.728,64.024,14.646,,
286,07/21/2014 01:15:00 PM,21.728,66.750,15.294,,
287,07/21/2014 01:16:00 PM,21.728,65.405,14.977,,
288,07/21/2014 01:17:00 PM,21.752,63.335,14.500,,
289,07/21/2014 01:18:00 PM,21.799,63.041,14.474,,
290,07/21/2014 01:19:00 PM,21.799,64.577,14.847,,
291,07/21/2014 01:20:00 PM,21.752,67.111,15.401,,
292,07/21/2014 01:21:00 PM,21.776,64.754,14.867,,
293,07/21/2014 01:22:00 PM,21.776,62.976,14.435,,
294,07/21/2014 01:23:00 PM,21.799,62.890,14.436,,
295,07/21/2014 01:24:00 PM,21.752,65.020,14.908,,
296,07/21/2014 01:25:00 PM,21.752,67.409,15.470,,
297,07/21/2014 01:26:00 PM,21.704,64.411,14.716,,
298,07/21/2014 01:27:00 PM,21.752,62.700,14.345,,
299,07/21/2014 01:28:00 PM,21.728,63.059,14.410,,
300,07/21/2014 01:29:00 PM,21.728,64.865,14.848,,
301,07/21/2014 01:30:00 PM,21.728,67.077,15.370,,
302,07/21/2014 01:31:00 PM,21.728,64.174,14.682,,
303,07/21/2014 01:32:00 PM,21.728,62.636,14.306,,
304,07/21/2014 01:33:00 PM,21.752,63.003,14.419,,
305,07/21/2014 01:34:00 PM,21.704,64.861,14.825,,
306,07/21/2014 01:35:00 PM,21.728,67.137,15.384,,
307,07/21/2014 01:36:00 PM,21.680,64.917,14.815,,
308,07/21/2014 01:37:00 PM,21.776,62.856,14.405,,
309,07/21/2014 01:38:00 PM,21.776,63.278,14.509,,
310,07/21/2014 01:39:00 PM,21.776,65.323,15.003,,
311,07/21/2014 01:40:00 PM,21.752,66.336,15.220,,
312,07/21/2014 01:41:00 PM,21.823,63.498,14.608,,
313,07/21/2014 01:42:00 PM,21.823,62.833,14.445,,
314,07/21/2014 01:43:00 PM,21.799,64.036,14.716,,
315,07/21/2014 01:44:00 PM,21.776,66.818,15.355,,
316,07/21/2014 01:45:00 PM,21.823,66.020,15.214,,
317,07/21/2014 01:46:00 PM,21.847,63.321,14.587,,
318,07/21/2014 01:47:00 PM,21.847,62.777,14.454,,
319,07/21/2014 01:48:00 PM,21.847,63.713,14.683,,
320,07/21/2014 01:49:00 PM,21.776,66.967,15.390,,
321,07/21/2014 01:50:00 PM,21.680,65.816,15.029,,
322,07/21/2014 01:51:00 PM,21.776,63.067,14.457,,
323,07/21/2014 01:52:00 PM,21.776,62.795,14.390,,
324,07/21/2014 01:53:00 PM,21.752,64.449,14.771,,
325,07/21/2014 01:54:00 PM,21.752,66.545,15.269,,
326,07/21/2014 01:55:00 PM,21.776,64.243,14.744,,
327,07/21/2014 01:56:00 PM,21.799,62.739,14.399,,
328,07/21/2014 01:57:00 PM,21.752,63.455,14.530,,
329,07/21/2014 01:58:00 PM,21.776,65.653,15.081,,
330,07/21/2014 01:59:00 PM,21.728,66.839,15.315,,
331,07/21/2014 02:00:00 PM,21.680,63.865,14.562,,
332,07/21/2014 02:01:00 PM,21.680,62.658,14.266,,
333,07/21/2014 02:02:00 PM,21.728,63.331,14.477,,
334,07/21/2014 02:03:00 PM,21.728,65.645,15.034,,
335,07/21/2014 02:04:00 PM,21.680,66.353,15.156,,
336,07/21/2014 02:05:00 PM,21.704,63.447,14.483,,
337,07/21/2014 02:06:00 PM,21.752,62.821,14.374,,
338,07/21/2014 02:07:00 PM,21.728,64.385,14.733,,
339,07/21/2014 02:08:00 PM,21.728,66.988,15.350,,
340,07/21/2014 02:09:00 PM,21.728,64.535,14.769,,
341,07/21/2014 02:10:00 PM,21.776,62.976,14.435,,
342,07/21/2014 02:11:00 PM,21.728,63.994,14.638,,
343,07/21/2014 02:12:00 PM,21.776,66.221,15.215,,
344,07/21/2014 02:13:00 PM,21.776,65.533,15.053,,
345,07/21/2014 02:14:00 PM,21.823,63.075,14.505,,
346,07/21/2014 02:15:00 PM,21.823,62.743,14.423,,
347,07/21/2014 02:16:00 PM,21.799,64.217,14.760,,
348,07/21/2014 02:17:00 PM,21.728,67.167,15.391,,
349,07/21/2014 02:18:00 PM,21.680,65.546,14.965,,
350,07/21/2014 02:19:00 PM,21.680,63.293,14.422,,
351,07/21/2014 02:20:00 PM,21.728,63.089,14.418,,
352,07/21/2014 02:21:00 PM,21.728,65.045,14.891,,
353,07/21/2014 02:22:00 PM,21.776,66.847,15.362,,
354,07/21/2014 02:23:00 PM,21.752,64.028,14.669,,
355,07/21/2014 02:24:00 PM,21.799,62.527,14.347,,
356,07/21/2014 02:25:00 PM,21.776,63.158,14.480,,
357,07/21/2014 02:26:00 PM,21.799,65.268,15.012,,
358,07/21/2014 02:27:00 PM,21.752,66.306,15.213,,
359,07/21/2014 02:28:00 PM,21.799,63.554,14.599,,
360,07/21/2014 02:29:00 PM,21.823,63.045,14.497,,
361,07/21/2014 02:30:00 PM,21.799,64.217,14.760,,
362,07/21/2014 02:31:00 PM,21.776,66.847,15.362,,
363,07/21/2014 02:32:00 PM,21.799,65.717,15.119,,
364,07/21/2014 02:33:00 PM,21.823,63.226,14.542,,
365,07/21/2014 02:34:00 PM,21.823,63.166,14.527,,
366,07/21/2014 02:35:00 PM,21.823,65.392,15.065,,
367,07/21/2014 02:36:00 PM,21.799,66.583,15.323,,
368,07/21/2014 02:37:00 PM,21.823,63.528,14.615,,
369,07/21/2014 02:38:00 PM,21.871,62.660,14.447,,
370,07/21/2014 02:39:00 PM,21.823,63.799,14.682,,
371,07/21/2014 02:40:00 PM,21.776,66.609,15.307,,
372,07/21/2014 02:41:00 PM,21.823,65.631,15.122,,
373,07/21/2014 02:42:00 PM,21.871,63.174,14.574,,
374,07/21/2014 02:43:00 PM,21.823,62.984,14.482,,
375,07/21/2014 02:44:00 PM,21.847,64.044,14.764,,
376,07/21/2014 02:45:00 PM,21.776,67.235,15.452,,
377,07/21/2014 02:46:00 PM,21.728,65.465,14.991,,
378,07/21/2014 02:47:00 PM,21.799,63.011,14.466,,
379,07/21/2014 02:48:00 PM,21.752,62.912,14.397,,
380,07/21/2014 02:49:00 PM,21.728,64.715,14.812,,
381,07/21/2014 02:50:00 PM,21.752,66.933,15.359,,
382,07/21/2014 02:51:00 PM,21.728,64.295,14.711,,
383,07/21/2014 02:52:00 PM,21.776,62.946,14.428,,
384,07/21/2014 02:53:00 PM,21.776,63.490,14.561,,
385,07/21/2014 02:54:00 PM,21.776,65.862,15.131,,
386,07/21/2014 02:55:00 PM,21.728,67.077,15.370,,
387,07/21/2014 02:56:00 PM,21.776,63.851,14.649,,
388,07/21/2014 02:57:00 PM,21.752,62.882,14.389,,
389,07/21/2014 02:58:00 PM,21.752,63.938,14.647,,
390,07/21/2014 02:59:00 PM,21.776,66.221,15.215,,
391,07/21/2014 03:00:00 PM,21.799,65.028,14.955,,
392,07/21/2014 03:01:00 PM,21.776,63.248,14.502,,
393,07/21/2014 03:02:00 PM,21.823,63.075,14.505,,
394,07/21/2014 03:03:00 PM,21.776,64.964,14.917,,
395,07/21/2014 03:04:00 PM,21.799,67.239,15.476,,
396,07/21/2014 03:05:00 PM,21.776,64.543,14.816,,
397,07/21/2014 03:06:00 PM,21.799,63.011,14.466,,
398,07/21/2014 03:07:00 PM,21.799,63.855,14.673,,
399,07/21/2014 03:08:00 PM,21.823,66.080,15.228,,
400,07/21/2014 03:09:00 PM,21.752,66.276,15.206,,
401,07/21/2014 03:10:00 PM,21.799,63.675,14.629,,
402,07/21/2014 03:11:00 PM,21.871,62.781,14.477,,
403,07/21/2014 03:12:00 PM,21.847,63.743,14.690,,
404,07/21/2014 03:13:00 PM,21.823,66.289,15.277,,
405,07/21/2014 03:14:00 PM,21.823,64.942,14.957,,
406,07/21/2014 03:15:00 PM,21.871,63.113,14.559,,
407,07/21/2014 03:16:00 PM,21.847,63.562,14.646,,
408,07/21/2014 03:17:00 PM,21.823,65.721,15.143,,
409,07/21/2014 03:18:00 PM,21.823,66.408,15.305,,
410,07/21/2014 03:19:00 PM,21.776,63.761,14.627,,
411,07/21/2014 03:20:00 PM,21.823,62.864,14.453,,
412,07/21/2014 03:21:00 PM,21.752,64.359,14.749,,
413,07/21/2014 03:22:00 PM,21.752,67.201,15.422,,
414,07/21/2014 03:23:00 PM,21.728,65.255,14.941,,
415,07/21/2014 03:24:00 PM,21.776,63.037,14.450,,
416,07/21/2014 03:25:00 PM,21.799,62.890,14.436,,
417,07/21/2014 03:26:00 PM,21.823,64.100,14.755,,
418,07/21/2014 03:27:00 PM,21.847,66.622,15.378,,
419,07/21/2014 03:28:00 PM,21.752,65.020,14.908,,
420,07/21/2014 03:29:00 PM,21.752,63.063,14.434,,
421,07/21/2014 03:30:00 PM,21.776,62.916,14.420,,
422,07/21/2014 03:31:00 PM,21.752,64.178,14.706,,
423,07/21/2014 03:32:00 PM,21.728,66.899,15.329,,
424,07/21/2014 03:33:00 PM,21.728,66.063,15.133,,
425,07/21/2014 03:34:00 PM,21.728,63.482,14.514,,
